vehiculo_id,hora_salida,zona_origen,zona_destino,tiempo_viaje_min
V0327,9,Centro,Norte,46
V0307,8,Poniente,Norte,46
V0368,12,Sur,Oriente,25
V0320,3,Oriente,Norte,38
V0102,19,Sur,Centro,12
V0468,3,Centro,Poniente,10
V0445,6,Norte,Centro,89
V0008,13,Oriente,Poniente,86
V0251,19,Centro,Norte,36
V0092,15,Sur,Centro,20
V0065,14,Poniente,Norte,76
V0130,7,Norte,Centro,47
V0449,12,Sur,Oriente,64
V0030,6,Centro,Norte,65
V0111,23,Norte,Centro,62
V0286,12,Centro,Poniente,18
V0118,14,Poniente,Centro,20
V0188,1,Poniente,Sur,14
V0199,7,Centro,Oriente,69
V0455,16,Norte,Sur,45
V0041,17,Centro,Oriente,79
V0151,19,Centro,Norte,33
V0335,2,Sur,Poniente,61
V0295,20,Sur,Oriente,55
V0259,3,Oriente,Poniente,43
V0330,8,Centro,Oriente,54
V0352,1,Sur,Poniente,62
V0351,10,Centro,Oriente,50
V0329,12,Poniente,Centro,57
V0218,21,Centro,Oriente,17
V0146,9,Oriente,Poniente,9
V0081,5,Poniente,Sur,89
V0373,17,Norte,Centro,49
V0095,6,Poniente,Centro,82
V0040,11,Oriente,Norte,78
V0108,14,Oriente,Centro,19
V0453,0,Norte,Centro,43
V0299,23,Poniente,Oriente,76
V0281,17,Centro,Sur,87
V0434,10,Sur,Norte,54
V0188,4,Centro,Sur,81
V0215,12,Centro,Norte,23
V0093,5,Oriente,Norte,42
V0108,13,Centro,Poniente,13
V0438,13,Sur,Norte,59
V0365,3,Centro,Norte,42
V0438,4,Oriente,Poniente,57
V0272,6,Centro,Sur,87
V0443,21,Sur,Oriente,58
V0073,15,Sur,Poniente,74
V0333,13,Oriente,Norte,82
V0301,12,Centro,Norte,14
V0397,0,Centro,Oriente,90
V0185,7,Oriente,Sur,32
V0195,7,Poniente,Norte,14
V0022,8,Sur,Oriente,30
V0307,17,Poniente,Oriente,66
V0005,15,Norte,Sur,58
V0271,15,Sur,Norte,73
V0287,23,Centro,Oriente,73
V0349,20,Norte,Sur,21
V0155,14,Poniente,Oriente,11
V0352,17,Poniente,Norte,37
V0236,12,Oriente,Norte,50
V0217,8,Norte,Centro,65
V0491,9,Sur,Poniente,43
V0037,9,Poniente,Centro,36
V0030,15,Centro,Poniente,34
V0497,2,Norte,Sur,64
V0151,7,Poniente,Norte,48
V0112,2,Sur,Poniente,56
V0186,6,Sur,Centro,19
V0370,10,Poniente,Oriente,82
V0222,16,Oriente,Poniente,89
V0315,21,Sur,Centro,77
V0331,14,Sur,Norte,62
V0472,6,Sur,Norte,5
V0070,0,Oriente,Poniente,62
V0250,2,Norte,Oriente,37
V0077,7,Sur,Oriente,42
V0090,19,Norte,Poniente,54
V0056,16,Poniente,Centro,54
V0050,19,Centro,Poniente,21
V0316,8,Norte,Poniente,79
V0227,21,Norte,Oriente,34
V0218,3,Oriente,Centro,11
V0157,12,Sur,Oriente,77
V0250,12,Norte,Sur,15
V0472,23,Norte,Oriente,23
V0035,13,Oriente,Norte,90
V0417,12,Sur,Oriente,18
V0134,10,Centro,Poniente,13
V0078,1,Poniente,Norte,10
V0124,3,Centro,Sur,48
V0315,0,Sur,Norte,72
V0337,21,Centro,Oriente,81
V0465,2,Oriente,Norte,66
V0060,18,Norte,Centro,49
V0330,17,Centro,Sur,78
V0443,3,Poniente,Oriente,56
V0276,9,Sur,Oriente,29
V0230,23,Sur,Norte,54
V0390,12,Norte,Oriente,10
V0039,13,Norte,Centro,22
V0447,14,Norte,Poniente,45
V0253,8,Norte,Oriente,53
V0383,13,Norte,Centro,63
V0346,0,Oriente,Centro,48
V0292,2,Oriente,Norte,40
V0027,7,Centro,Oriente,58
V0111,9,Poniente,Norte,87
V0407,14,Norte,Sur,40
V0363,16,Norte,Oriente,12
V0332,17,Norte,Oriente,61
V0488,7,Norte,Poniente,12
V0357,7,Centro,Poniente,21
V0227,15,Poniente,Sur,50
V0219,8,Poniente,Sur,12
V0074,19,Centro,Norte,70
V0176,14,Sur,Poniente,64
V0267,18,Centro,Oriente,49
V0164,19,Poniente,Norte,73
V0191,5,Norte,Sur,26
V0362,2,Norte,Oriente,18
V0341,0,Poniente,Sur,7
V0213,0,Oriente,Poniente,44
V0100,3,Norte,Centro,84
V0277,10,Oriente,Poniente,79
V0411,19,Oriente,Norte,54
V0023,19,Centro,Poniente,18
V0391,5,Sur,Centro,13
V0066,9,Norte,Centro,15
V0235,1,Centro,Norte,35
V0492,17,Centro,Oriente,73
V0437,20,Oriente,Norte,26
V0010,21,Sur,Centro,66
V0240,14,Oriente,Poniente,86
V0036,19,Poniente,Sur,44
V0352,3,Norte,Centro,12
V0118,16,Sur,Poniente,39
V0296,20,Poniente,Oriente,47
V0039,16,Oriente,Centro,44
V0014,15,Centro,Poniente,77
V0373,2,Poniente,Norte,53
V0068,1,Sur,Norte,16
V0028,12,Norte,Centro,37
V0231,19,Norte,Poniente,57
V0490,12,Poniente,Norte,63
V0238,3,Oriente,Poniente,61
V0285,4,Oriente,Centro,8
V0179,23,Sur,Centro,48
V0117,4,Sur,Centro,5
V0018,3,Centro,Norte,36
V0386,22,Norte,Poniente,11
V0295,15,Norte,Poniente,28
V0495,13,Sur,Oriente,17
V0483,9,Poniente,Centro,36
V0171,14,Centro,Norte,41
V0139,2,Centro,Norte,49
V0194,12,Norte,Oriente,66
V0018,21,Poniente,Centro,44
V0160,7,Sur,Norte,66
V0265,12,Norte,Centro,20
V0361,7,Poniente,Sur,75
V0032,5,Norte,Oriente,81
V0182,14,Oriente,Poniente,88
V0436,13,Norte,Sur,76
V0371,13,Oriente,Norte,58
V0053,8,Sur,Poniente,81
V0157,14,Norte,Sur,77
V0277,10,Sur,Centro,62
V0467,23,Oriente,Centro,8
V0104,4,Norte,Centro,73
V0101,4,Sur,Poniente,49
V0097,7,Sur,Poniente,41
V0214,22,Oriente,Poniente,13
V0105,8,Oriente,Norte,55
V0349,3,Centro,Sur,24
V0041,17,Oriente,Poniente,75
V0012,5,Sur,Poniente,50
V0087,13,Centro,Sur,48
V0196,6,Norte,Sur,79
V0038,12,Sur,Poniente,20
V0102,3,Oriente,Sur,5
V0086,17,Sur,Oriente,58
V0225,22,Centro,Norte,34
V0404,1,Oriente,Norte,77
V0100,7,Centro,Sur,53
V0386,15,Centro,Oriente,40
V0227,2,Norte,Sur,6
V0489,4,Sur,Poniente,36
V0421,9,Oriente,Poniente,37
V0236,21,Norte,Poniente,29
V0158,20,Oriente,Centro,74
V0036,2,Centro,Poniente,12
V0076,20,Sur,Oriente,90
V0221,3,Norte,Oriente,70
V0130,12,Centro,Poniente,81
V0306,3,Sur,Poniente,37
V0164,1,Sur,Oriente,9
V0412,20,Norte,Poniente,79
V0090,13,Centro,Norte,75
V0389,14,Norte,Poniente,50
V0177,20,Sur,Poniente,47
V0238,3,Oriente,Sur,38
V0312,6,Poniente,Sur,60
V0415,8,Norte,Poniente,75
V0188,18,Centro,Oriente,22
V0181,7,Oriente,Sur,9
V0437,14,Poniente,Sur,73
V0225,9,Oriente,Norte,85
V0013,6,Sur,Oriente,32
V0486,12,Poniente,Oriente,27
V0401,4,Norte,Sur,71
V0178,22,Norte,Centro,20
V0066,17,Norte,Oriente,29
V0378,18,Centro,Norte,49
V0060,13,Poniente,Centro,13
V0323,16,Centro,Norte,29
V0042,16,Norte,Poniente,31
V0491,1,Poniente,Sur,14
V0089,17,Centro,Sur,8
V0361,6,Sur,Poniente,41
V0358,21,Sur,Centro,73
V0196,19,Sur,Poniente,53
V0062,21,Oriente,Poniente,34
V0304,17,Poniente,Centro,7
V0301,5,Poniente,Centro,87
V0311,8,Sur,Norte,55
V0083,22,Poniente,Norte,12
V0039,4,Norte,Poniente,26
V0310,20,Norte,Poniente,73
V0276,5,Poniente,Centro,71
V0017,10,Sur,Norte,53
V0174,4,Norte,Oriente,7
V0260,4,Centro,Poniente,68
V0411,21,Centro,Sur,53
V0125,22,Norte,Centro,53
V0473,23,Centro,Poniente,24
V0359,11,Norte,Poniente,38
V0465,22,Norte,Oriente,17
V0064,20,Centro,Poniente,44
V0369,14,Poniente,Centro,47
V0077,19,Poniente,Norte,68
V0404,23,Norte,Oriente,77
V0373,15,Centro,Oriente,44
V0301,0,Centro,Sur,28
V0053,2,Norte,Centro,39
V0196,2,Centro,Norte,35
V0081,12,Poniente,Centro,46
V0370,2,Oriente,Sur,88
V0240,5,Poniente,Sur,67
V0350,5,Oriente,Centro,29
V0298,6,Oriente,Norte,35
V0398,5,Norte,Sur,7
V0141,13,Norte,Poniente,80
V0232,15,Centro,Oriente,60
V0301,18,Centro,Norte,77
V0008,22,Sur,Oriente,31
V0299,3,Poniente,Norte,43
V0348,20,Norte,Sur,17
V0099,9,Poniente,Sur,42
V0063,8,Sur,Centro,79
V0329,16,Norte,Sur,56
V0195,4,Sur,Norte,50
V0469,8,Norte,Sur,43
V0004,18,Oriente,Poniente,11
V0325,4,Centro,Norte,49
V0133,20,Sur,Poniente,84
V0192,15,Poniente,Norte,63
V0162,5,Norte,Centro,46
V0348,22,Centro,Oriente,47
V0151,6,Sur,Poniente,64
V0233,4,Norte,Sur,41
V0019,13,Sur,Poniente,38
V0302,15,Norte,Centro,13
V0194,4,Norte,Poniente,8
V0014,3,Norte,Poniente,62
V0055,10,Poniente,Oriente,60
V0343,5,Centro,Norte,81
V0460,21,Oriente,Poniente,90
V0346,1,Sur,Poniente,6
V0183,0,Sur,Oriente,75
V0052,1,Sur,Poniente,42
V0238,12,Centro,Poniente,45
V0215,10,Poniente,Sur,6
V0284,8,Poniente,Sur,64
V0310,6,Centro,Poniente,18
V0123,9,Norte,Sur,56
V0329,6,Sur,Norte,52
V0279,5,Poniente,Sur,31
V0091,15,Centro,Norte,80
V0485,5,Poniente,Sur,44
V0407,18,Norte,Sur,8
V0424,16,Norte,Sur,72
V0278,21,Norte,Oriente,58
V0416,16,Centro,Oriente,80
V0462,23,Poniente,Sur,83
V0155,19,Poniente,Centro,57
V0256,13,Oriente,Poniente,45
V0386,4,Norte,Poniente,83
V0033,10,Oriente,Poniente,78
V0074,6,Oriente,Centro,80
V0257,23,Centro,Sur,31
V0214,23,Poniente,Centro,31
V0460,4,Norte,Oriente,27
V0184,6,Oriente,Poniente,63
V0288,0,Norte,Centro,34
V0432,17,Oriente,Centro,69
V0047,8,Norte,Sur,57
V0338,22,Sur,Oriente,38
V0287,11,Poniente,Centro,65
V0489,2,Poniente,Norte,38
V0215,23,Centro,Norte,82
V0093,20,Norte,Sur,28
V0482,2,Oriente,Sur,77
V0377,15,Poniente,Oriente,42
V0098,13,Norte,Centro,65
V0390,6,Sur,Norte,24
V0464,6,Oriente,Poniente,66
V0474,10,Centro,Oriente,27
V0209,6,Oriente,Poniente,78
V0474,18,Norte,Poniente,51
V0107,7,Poniente,Oriente,36
V0217,19,Oriente,Centro,13
V0331,6,Norte,Oriente,15
V0264,4,Norte,Centro,38
V0079,21,Centro,Norte,76
V0333,4,Centro,Oriente,87
V0498,9,Sur,Poniente,61
V0248,9,Sur,Poniente,37
V0467,4,Sur,Poniente,37
V0020,16,Sur,Centro,20
V0019,4,Poniente,Oriente,60
V0405,22,Norte,Poniente,32
V0045,15,Centro,Norte,85
V0438,19,Oriente,Poniente,18
V0235,13,Centro,Norte,11
V0054,12,Sur,Oriente,48
V0283,2,Norte,Oriente,13
V0270,9,Poniente,Oriente,19
V0261,4,Sur,Norte,26
V0166,0,Poniente,Centro,28
V0208,11,Oriente,Centro,36
V0155,14,Centro,Norte,79
V0434,13,Norte,Poniente,41
V0136,11,Oriente,Centro,90
V0289,3,Sur,Centro,72
V0138,20,Sur,Oriente,56
V0162,20,Norte,Centro,66
V0493,11,Centro,Poniente,38
V0459,1,Sur,Norte,18
V0191,13,Centro,Oriente,21
V0089,14,Norte,Poniente,74
V0137,18,Poniente,Norte,64
V0408,0,Oriente,Centro,7
V0234,10,Norte,Sur,35
V0299,4,Centro,Oriente,70
V0433,15,Norte,Poniente,58
V0378,19,Poniente,Norte,32
V0038,4,Norte,Sur,37
V0412,10,Sur,Oriente,79
V0341,14,Centro,Oriente,9
V0114,17,Norte,Centro,41
V0495,11,Oriente,Sur,7
V0412,7,Sur,Oriente,40
V0178,9,Centro,Poniente,50
V0147,10,Oriente,Norte,47
V0323,22,Centro,Norte,41
V0403,6,Sur,Centro,32
V0169,16,Oriente,Norte,16
V0388,15,Poniente,Norte,46
V0372,16,Sur,Poniente,48
V0221,21,Oriente,Sur,22
V0117,18,Sur,Oriente,86
V0318,4,Poniente,Oriente,83
V0482,13,Norte,Sur,66
V0177,17,Oriente,Norte,56
V0490,1,Centro,Norte,44
V0227,16,Centro,Poniente,32
V0448,4,Poniente,Norte,31
V0344,15,Sur,Oriente,77
V0245,14,Centro,Sur,35
V0475,2,Centro,Poniente,87
V0355,5,Norte,Centro,70
V0488,10,Norte,Poniente,68
V0037,23,Oriente,Centro,29
V0248,18,Poniente,Oriente,89
V0417,5,Poniente,Oriente,65
V0248,17,Norte,Poniente,53
V0333,4,Centro,Poniente,12
V0129,0,Sur,Centro,53
V0326,16,Oriente,Poniente,90
V0170,8,Norte,Centro,11
V0240,15,Oriente,Poniente,46
V0067,6,Poniente,Sur,17
V0199,19,Centro,Sur,87
V0327,19,Norte,Centro,41
V0053,1,Centro,Oriente,62
V0079,6,Centro,Norte,21
V0332,18,Oriente,Poniente,62
V0134,14,Sur,Norte,50
V0110,13,Poniente,Norte,28
V0162,2,Poniente,Oriente,79
V0332,13,Norte,Oriente,50
V0286,19,Poniente,Centro,5
V0237,18,Norte,Oriente,12
V0099,12,Poniente,Centro,77
V0462,16,Norte,Poniente,19
V0166,19,Sur,Poniente,59
V0350,23,Sur,Poniente,42
V0402,17,Poniente,Norte,24
V0285,0,Sur,Centro,50
V0093,12,Poniente,Norte,42
V0001,14,Poniente,Oriente,47
V0289,5,Poniente,Oriente,76
V0024,0,Centro,Oriente,90
V0139,13,Norte,Centro,34
V0208,20,Oriente,Poniente,7
V0134,18,Poniente,Oriente,33
V0468,3,Sur,Oriente,88
V0384,23,Centro,Norte,55
V0333,13,Centro,Poniente,21
V0272,1,Centro,Poniente,20
V0247,21,Centro,Norte,15
V0261,1,Oriente,Sur,69
V0489,19,Centro,Sur,35
V0194,9,Centro,Sur,14
V0020,11,Centro,Poniente,42
V0123,21,Oriente,Sur,17
V0037,4,Norte,Sur,80
V0016,4,Centro,Sur,41
V0271,18,Sur,Poniente,18
V0103,15,Oriente,Poniente,28
V0459,16,Sur,Oriente,44
V0074,2,Oriente,Norte,11
V0033,5,Poniente,Centro,40
V0420,20,Centro,Sur,26
V0460,7,Centro,Poniente,81
V0329,1,Norte,Poniente,31
V0391,10,Centro,Poniente,56
V0246,3,Sur,Oriente,69
V0106,0,Norte,Poniente,88
V0430,14,Centro,Norte,10
V0169,10,Norte,Oriente,68
V0193,3,Norte,Poniente,89
V0405,13,Poniente,Norte,62
V0029,16,Oriente,Poniente,26
V0382,8,Sur,Oriente,45
V0365,3,Norte,Sur,87
V0386,19,Oriente,Centro,86
V0197,16,Poniente,Norte,42
V0220,2,Poniente,Oriente,81
V0289,0,Oriente,Centro,84
V0474,18,Oriente,Centro,37
V0059,20,Sur,Centro,62
V0030,22,Centro,Sur,55
V0167,14,Norte,Oriente,42
V0478,19,Poniente,Oriente,33
V0327,16,Poniente,Oriente,74
V0412,9,Oriente,Sur,51
V0181,7,Centro,Sur,21
V0141,3,Norte,Oriente,63
V0069,13,Sur,Poniente,67
V0141,20,Poniente,Centro,52
V0412,22,Sur,Norte,71
V0411,1,Sur,Centro,10
V0315,2,Poniente,Norte,65
V0210,1,Sur,Poniente,30
V0398,17,Sur,Centro,13
V0131,14,Oriente,Poniente,37
V0058,19,Centro,Norte,24
V0170,7,Oriente,Norte,35
V0231,12,Centro,Oriente,78
V0471,2,Poniente,Norte,14
V0292,4,Oriente,Centro,9
V0253,20,Sur,Oriente,53
V0491,16,Norte,Poniente,47
V0114,20,Norte,Poniente,76
V0415,6,Poniente,Oriente,6
V0279,15,Norte,Poniente,68
V0465,21,Oriente,Poniente,40
V0448,16,Oriente,Norte,55
V0357,9,Norte,Oriente,60
V0309,8,Oriente,Norte,72
V0454,23,Oriente,Sur,16
V0468,18,Poniente,Norte,62
V0337,3,Poniente,Sur,82
V0367,19,Norte,Oriente,16
V0395,16,Norte,Oriente,9
V0006,9,Oriente,Poniente,76
V0434,1,Centro,Oriente,15
V0040,7,Poniente,Sur,19
V0178,18,Centro,Sur,19
V0134,11,Norte,Sur,5
V0364,8,Oriente,Norte,58
V0320,19,Poniente,Norte,37
V0356,8,Poniente,Oriente,18
V0401,1,Sur,Norte,24
V0021,3,Poniente,Centro,43
V0423,18,Centro,Norte,6
V0119,16,Oriente,Centro,15
V0241,15,Centro,Poniente,50
V0472,8,Sur,Poniente,16
V0014,13,Oriente,Centro,10
V0324,12,Centro,Poniente,40
V0252,7,Norte,Sur,40
V0097,20,Poniente,Oriente,47
V0422,6,Norte,Oriente,17
V0036,3,Centro,Oriente,57
V0321,20,Oriente,Sur,10
V0126,6,Oriente,Centro,54
V0343,8,Oriente,Poniente,19
V0042,15,Norte,Sur,40
V0289,6,Norte,Poniente,44
V0315,17,Centro,Poniente,86
V0368,7,Norte,Poniente,31
V0079,11,Centro,Poniente,85
V0407,2,Poniente,Centro,13
V0481,2,Norte,Oriente,80
V0118,2,Oriente,Centro,60
V0062,0,Norte,Sur,89
V0082,2,Oriente,Poniente,61
V0210,0,Centro,Norte,10
V0467,7,Norte,Poniente,17
V0195,9,Sur,Norte,84
V0284,13,Centro,Oriente,80
V0323,1,Centro,Norte,11
V0260,23,Poniente,Norte,90
V0171,2,Poniente,Centro,47
V0116,7,Oriente,Centro,69
V0395,21,Sur,Poniente,88
V0172,11,Oriente,Norte,23
V0113,10,Poniente,Oriente,68
V0210,14,Centro,Sur,19
V0389,5,Oriente,Centro,26
V0013,6,Sur,Oriente,82
V0069,6,Sur,Poniente,90
V0236,3,Oriente,Centro,89
V0379,3,Sur,Centro,70
V0450,11,Sur,Oriente,74
V0297,7,Sur,Norte,27
V0086,15,Sur,Centro,75
V0236,13,Poniente,Sur,38
V0129,1,Centro,Norte,11
V0388,6,Norte,Poniente,30
V0236,0,Centro,Sur,56
V0020,14,Poniente,Norte,57
V0102,23,Norte,Sur,16
V0377,3,Sur,Norte,90
V0438,4,Norte,Oriente,61
V0213,19,Centro,Poniente,62
V0288,14,Norte,Poniente,32
V0467,12,Norte,Oriente,23
V0498,17,Sur,Centro,79
V0324,16,Sur,Norte,30
V0469,4,Oriente,Sur,84
V0369,3,Norte,Oriente,72
V0287,13,Oriente,Poniente,64
V0395,2,Norte,Oriente,89
V0042,7,Poniente,Norte,88
V0106,11,Oriente,Norte,83
V0331,8,Sur,Centro,11
V0052,14,Oriente,Norte,69
V0066,13,Norte,Oriente,9
V0031,16,Poniente,Sur,36
V0455,9,Centro,Poniente,46
V0429,4,Centro,Norte,29
V0306,1,Sur,Oriente,64
V0119,21,Norte,Sur,24
V0456,17,Oriente,Poniente,81
V0258,1,Norte,Sur,29
V0274,11,Centro,Poniente,9
V0145,7,Oriente,Centro,58
V0428,22,Oriente,Sur,13
V0107,17,Sur,Centro,71
V0491,5,Centro,Norte,35
V0033,22,Oriente,Sur,40
V0068,10,Sur,Centro,5
V0047,14,Oriente,Sur,46
V0339,17,Oriente,Centro,67
V0253,7,Norte,Oriente,28
V0454,19,Poniente,Centro,68
V0090,6,Norte,Centro,63
V0284,22,Sur,Oriente,50
V0223,8,Sur,Oriente,53
V0121,2,Oriente,Poniente,30
V0380,14,Centro,Poniente,84
V0354,14,Oriente,Poniente,84
V0204,5,Centro,Oriente,45
V0031,1,Centro,Sur,21
V0177,21,Oriente,Sur,11
V0324,13,Oriente,Norte,36
V0291,17,Oriente,Poniente,43
V0135,22,Sur,Centro,16
V0221,22,Poniente,Oriente,50
V0440,22,Poniente,Norte,39
V0160,8,Oriente,Poniente,16
V0299,8,Norte,Poniente,34
V0091,6,Centro,Oriente,66
V0130,8,Poniente,Oriente,17
V0442,6,Oriente,Sur,60
V0079,9,Oriente,Sur,7
V0193,12,Oriente,Poniente,62
V0309,8,Oriente,Sur,65
V0054,13,Oriente,Norte,51
V0418,21,Centro,Oriente,83
V0265,19,Sur,Centro,8
V0277,7,Poniente,Sur,67
V0137,8,Sur,Poniente,78
V0370,15,Sur,Oriente,86
V0030,6,Sur,Centro,62
V0394,4,Norte,Poniente,20
V0411,14,Centro,Oriente,26
V0092,0,Norte,Poniente,14
V0486,23,Poniente,Oriente,75
V0073,7,Oriente,Norte,63
V0315,0,Sur,Oriente,89
V0197,11,Sur,Norte,65
V0097,12,Centro,Oriente,64
V0090,23,Poniente,Oriente,45
V0011,11,Sur,Oriente,81
V0288,0,Norte,Oriente,43
V0168,15,Sur,Centro,34
V0451,10,Oriente,Centro,57
V0258,10,Norte,Centro,68
V0351,13,Oriente,Sur,24
V0019,18,Sur,Oriente,50
V0454,0,Norte,Centro,14
V0209,9,Poniente,Centro,26
V0230,9,Oriente,Norte,6
V0195,23,Oriente,Poniente,16
V0487,15,Poniente,Norte,33
V0450,17,Norte,Poniente,12
V0058,15,Centro,Oriente,69
V0309,1,Sur,Oriente,15
V0372,16,Centro,Norte,66
V0235,8,Centro,Oriente,73
V0043,13,Oriente,Sur,44
V0319,14,Centro,Poniente,41
V0387,15,Norte,Poniente,41
V0090,3,Oriente,Centro,39
V0407,9,Poniente,Norte,49
V0016,12,Oriente,Norte,24
V0179,22,Norte,Oriente,80
V0222,2,Poniente,Centro,12
V0385,7,Norte,Sur,61
V0076,6,Oriente,Norte,21
V0232,1,Oriente,Sur,79
V0253,10,Oriente,Norte,88
V0360,21,Centro,Oriente,78
V0322,1,Centro,Norte,83
V0359,21,Sur,Poniente,30
V0219,6,Oriente,Norte,22
V0497,11,Sur,Poniente,10
V0155,13,Poniente,Sur,12
V0021,20,Poniente,Centro,84
V0084,20,Norte,Poniente,11
V0287,0,Sur,Oriente,23
V0151,18,Poniente,Oriente,27
V0469,0,Oriente,Poniente,37
V0359,7,Oriente,Sur,43
V0371,16,Centro,Norte,57
V0169,7,Sur,Poniente,13
V0218,18,Sur,Oriente,6
V0472,0,Centro,Oriente,41
V0109,12,Poniente,Sur,14
V0376,2,Centro,Oriente,6
V0493,8,Centro,Oriente,52
V0207,5,Norte,Poniente,67
V0245,23,Centro,Oriente,66
V0025,12,Poniente,Oriente,85
V0220,22,Norte,Centro,26
V0291,19,Norte,Oriente,40
V0166,12,Sur,Centro,34
V0279,15,Sur,Oriente,85
V0081,9,Sur,Poniente,56
V0057,21,Sur,Poniente,24
V0207,1,Centro,Poniente,53
V0053,6,Poniente,Sur,10
V0020,3,Norte,Poniente,83
V0227,12,Centro,Sur,24
V0330,18,Norte,Oriente,41
V0257,2,Oriente,Sur,52
V0112,10,Centro,Poniente,57
V0155,5,Oriente,Sur,61
V0053,19,Norte,Oriente,64
V0126,8,Centro,Oriente,36
V0246,10,Centro,Sur,84
V0018,4,Oriente,Centro,30
V0483,9,Norte,Sur,66
V0148,23,Sur,Oriente,90
V0288,21,Norte,Poniente,80
V0496,6,Centro,Sur,54
V0060,10,Centro,Sur,23
V0323,21,Norte,Centro,84
V0116,5,Centro,Norte,6
V0392,22,Oriente,Sur,11
V0082,16,Oriente,Sur,5
V0046,5,Norte,Centro,55
V0009,4,Centro,Poniente,83
V0091,6,Sur,Oriente,16
V0319,16,Centro,Poniente,15
V0189,7,Oriente,Centro,26
V0156,16,Centro,Oriente,24
V0412,9,Poniente,Centro,45
V0292,19,Sur,Centro,21
V0404,3,Sur,Poniente,68
V0480,17,Norte,Oriente,49
V0484,0,Sur,Oriente,55
V0175,15,Centro,Oriente,6
V0079,6,Norte,Centro,54
V0353,16,Centro,Oriente,26
V0402,12,Norte,Centro,53
V0213,5,Oriente,Poniente,48
V0278,3,Oriente,Poniente,90
V0115,9,Sur,Centro,51
V0387,14,Poniente,Centro,25
V0203,1,Norte,Sur,26
V0426,6,Norte,Poniente,6
V0021,15,Centro,Oriente,33
V0287,9,Centro,Oriente,71
V0126,17,Oriente,Norte,64
V0413,5,Centro,Poniente,83
V0248,20,Centro,Sur,40
V0424,18,Centro,Sur,82
V0295,17,Centro,Sur,63
V0185,3,Oriente,Poniente,59
V0206,20,Poniente,Sur,61
V0242,7,Sur,Poniente,27
V0184,22,Sur,Centro,61
V0454,22,Oriente,Poniente,66
V0021,22,Poniente,Sur,80
V0199,3,Poniente,Sur,75
V0463,19,Poniente,Centro,53
V0468,9,Norte,Poniente,67
V0261,13,Poniente,Sur,49
V0378,13,Poniente,Sur,57
V0459,21,Oriente,Poniente,32
V0052,9,Norte,Oriente,71
V0079,12,Oriente,Sur,84
V0206,14,Oriente,Sur,19
V0306,23,Oriente,Norte,63
V0216,0,Poniente,Sur,64
V0103,6,Norte,Centro,55
V0441,23,Norte,Poniente,45
V0013,4,Centro,Sur,78
V0162,19,Poniente,Centro,19
V0011,5,Centro,Oriente,79
V0017,22,Centro,Norte,22
V0379,17,Sur,Poniente,8
V0353,5,Sur,Norte,53
V0422,3,Poniente,Sur,24
V0261,21,Oriente,Poniente,6
V0156,16,Sur,Norte,72
V0077,4,Sur,Oriente,32
V0413,8,Norte,Poniente,41
V0149,16,Norte,Sur,60
V0107,12,Oriente,Poniente,42
V0419,15,Centro,Oriente,77
V0467,22,Norte,Centro,21
V0077,6,Oriente,Centro,10
V0301,19,Centro,Sur,6
V0277,7,Norte,Poniente,25
V0058,6,Oriente,Norte,81
V0443,20,Sur,Centro,89
V0029,12,Sur,Oriente,47
V0048,1,Norte,Oriente,76
V0274,17,Centro,Norte,86
V0016,4,Oriente,Poniente,20
V0365,7,Sur,Norte,69
V0059,18,Sur,Oriente,30
V0081,17,Poniente,Sur,41
V0434,12,Poniente,Centro,62
V0397,1,Poniente,Oriente,78
V0062,20,Sur,Poniente,87
V0216,20,Centro,Norte,86
V0441,22,Norte,Centro,11
V0003,0,Centro,Poniente,63
V0142,9,Centro,Sur,38
V0479,20,Poniente,Centro,25
V0448,4,Sur,Oriente,35
V0176,6,Oriente,Poniente,21
V0378,4,Sur,Norte,41
V0224,23,Poniente,Centro,73
V0110,13,Norte,Oriente,17
V0193,10,Centro,Poniente,15
V0106,21,Sur,Centro,12
V0065,10,Poniente,Sur,41
V0471,4,Sur,Centro,66
V0498,17,Centro,Poniente,34
V0039,12,Sur,Norte,60
V0322,7,Poniente,Oriente,8
V0032,3,Oriente,Centro,34
V0178,9,Sur,Norte,89
V0398,19,Centro,Poniente,52
V0432,16,Sur,Norte,34
V0089,9,Norte,Centro,80
V0356,13,Centro,Oriente,47
V0402,11,Poniente,Sur,73
V0438,6,Poniente,Centro,37
V0161,5,Poniente,Centro,26
V0119,20,Sur,Centro,83
V0496,3,Centro,Oriente,64
V0203,1,Centro,Norte,24
V0174,21,Norte,Poniente,49
V0080,21,Norte,Sur,10
V0196,9,Sur,Poniente,67
V0225,14,Oriente,Norte,57
V0232,21,Centro,Norte,80
V0027,0,Poniente,Sur,50
V0092,10,Norte,Poniente,53
V0074,6,Oriente,Centro,76
V0091,4,Sur,Oriente,5
V0112,11,Poniente,Centro,52
V0139,23,Centro,Oriente,24
V0048,15,Oriente,Norte,63
V0054,5,Sur,Poniente,55
V0411,6,Poniente,Centro,39
V0188,16,Sur,Norte,13
V0332,14,Centro,Sur,13
V0267,18,Norte,Sur,56
V0209,5,Norte,Centro,44
V0182,0,Sur,Norte,68
V0333,20,Sur,Norte,59
V0375,6,Sur,Oriente,44
V0145,19,Centro,Sur,87
V0027,19,Norte,Poniente,28
V0029,10,Sur,Oriente,60
V0122,21,Oriente,Norte,28
